,id,y,safra,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sum_bill,avg_bill,max_bill,sum_bill.1,avg_bill.1,max_bill.1
8051,6326,0,200512,50000,1,3,1,51,-1,-1,0,0,0,0,636.0,2228.0,3287.0,4843.0,6379.0,6878.0,4600.0,1500.0,2000.0,2000.0,1000.0,3000.0,24251.0,4041.83,6878.0,14100.0,2350.0,4600.0
8052,9198,1,200601,20000,1,2,2,27,3,2,0,0,0,-2,20771.0,19935.0,3110.0,2140.0,0.0,0.0,0.0,1000.0,100.0,2000.0,0.0,0.0,45956.0,7659.33,20771.0,3100.0,516.67,2000.0
8053,56,0,200510,500000,2,1,1,45,-2,-2,-2,-2,-2,-2,1905.0,3640.0,162.0,0.0,151.0,2530.0,3640.0,162.0,0.0,151.0,2530.0,0.0,8388.0,1398.0,3640.0,6483.0,1080.5,3640.0
8054,20620,0,200604,20000,1,2,2,32,0,0,-1,0,0,0,18472.0,19968.0,17199.0,18367.0,18130.0,18500.0,2000.0,17199.0,1600.0,363.0,370.0,1500.0,110636.0,18439.33,19968.0,23032.0,3838.67,17199.0
8055,15131,0,200603,50000,1,1,2,50,0,0,0,0,0,0,22551.0,18975.0,18830.0,19425.0,19414.0,19427.0,1296.0,1318.0,1303.0,682.0,703.0,696.0,118622.0,19770.33,22551.0,5998.0,999.67,1318.0
8056,9553,0,200601,80000,2,2,1,35,0,0,0,0,0,0,14376.0,15689.0,16393.0,16724.0,17086.0,17431.0,1435.0,1139.0,470.0,500.0,490.0,544.0,97699.0,16283.17,17431.0,4578.0,763.0,1435.0
8057,19034,1,200604,30000,2,2,1,45,0,0,0,0,0,0,30788.0,30395.0,27294.0,27216.0,26432.0,30692.0,1759.0,1762.0,1717.0,966.0,5739.0,1577.0,172817.0,28802.83,30788.0,13520.0,2253.33,5739.0
8058,7167,0,200512,500000,1,2,2,36,1,-2,-1,0,0,0,226.0,8546.0,121867.0,116089.0,114293.0,118081.0,9125.0,18987.5,3468.0,4050.0,15099.0,5015.0,479102.0,79850.33,121867.0,163525.0,27254.17,126768.0
8059,5098,0,200511,280000,2,2,1,31,0,0,0,2,2,2,127609.0,76057.0,75377.0,68277.0,72042.0,65921.0,6000.0,6000.0,0.0,4800.0,0.0,2226.0,485283.0,80880.5,127609.0,19026.0,3171.0,6000.0
8060,12538,0,200602,50000,1,1,2,23,0,0,0,0,2,0,51175.0,47514.0,23927.0,20162.0,19342.0,18347.0,2500.0,2280.0,2157.0,0.0,660.0,638.0,180467.0,30077.83,51175.0,8235.0,1372.5,2500.0
8061,8016,1,200512,80000,2,1,2,26,0,0,2,2,2,2,38174.0,40550.0,41577.0,41595.0,43264.0,43402.0,3000.0,2000.0,1000.0,2500.0,1000.0,2000.0,248562.0,41427.0,43402.0,11500.0,1916.67,3000.0
8062,14580,0,200602,140000,2,2,1,34,0,0,0,0,0,0,15550.0,17780.0,18226.0,19915.0,20891.0,21542.0,2500.0,1500.0,2000.0,1300.0,1000.0,1500.0,113904.0,18984.0,21542.0,9800.0,1633.33,2500.0
8063,10348,1,200601,200000,1,3,1,36,-1,2,-1,0,0,2,1762.0,881.0,24842.0,28367.0,28721.0,20139.0,4.0,18987.5,5004.0,1540.0,4.0,6411.0,104712.0,17452.0,28721.0,37809.0,6301.5,24846.0
8064,18372,0,200604,150000,2,2,2,23,-2,-1,0,0,0,0,956.0,66470.0,66187.0,65419.0,61645.0,64189.0,18006.25,2451.0,2543.0,5000.0,4189.0,10000.0,324866.0,54144.33,66470.0,90653.0,15108.83,66470.0
8065,535,0,200510,50000,1,1,2,26,-2,-2,-2,-2,-2,-2,2411.0,3059.0,2333.0,1800.0,1620.0,0.0,3068.0,2440.0,1807.0,2204.0,0.0,0.0,11223.0,1870.5,3059.0,9519.0,1586.5,3068.0
8066,7763,0,200512,20000,1,2,2,23,0,0,0,0,0,0,10478.0,11193.0,12207.0,14402.0,16399.0,20929.0,1193.0,1207.0,2402.0,2399.0,5000.0,0.0,85608.0,14268.0,20929.0,12201.0,2033.5,5000.0
8067,5890,0,200511,280000,1,2,1,41,-1,-1,-1,-1,-1,-1,3520.0,3110.0,3188.0,4176.0,10276.0,9898.0,3110.0,3188.0,4189.0,10276.0,9898.0,1691.0,34168.0,5694.67,10276.0,32352.0,5392.0,10276.0
8068,358,0,200510,380000,1,2,2,34,0,0,0,0,0,0,191879.05,179206.0,180484.2,168163.3,161342.0,158664.35,9010.0,18987.5,5000.0,6000.0,5000.0,4400.0,1082561.0,180426.83,194314.0,64410.0,10735.0,35000.0
8069,14254,0,200602,80000,1,2,1,46,0,0,0,0,0,0,79656.0,80382.0,61813.0,30457.0,30477.0,30506.0,3211.0,2800.0,1200.0,1300.0,1700.0,1700.0,313291.0,52215.17,80382.0,11911.0,1985.17,3211.0
8070,4125,1,200511,60000,2,2,2,43,1,2,0,0,3,2,44193.0,43205.0,47476.0,54735.0,53584.0,54703.0,0.0,5000.0,8100.0,0.0,2150.0,0.0,297896.0,49649.33,54735.0,15250.0,2541.67,8100.0
8071,14456,0,200602,150000,2,2,2,26,0,0,0,0,0,0,96739.0,98351.0,100369.0,101035.0,101982.0,103970.0,4000.0,4500.0,4000.0,4000.0,5000.0,5000.0,602446.0,100407.67,103970.0,26500.0,4416.67,5000.0
8072,11385,0,200601,50000,1,2,2,28,0,0,0,0,0,0,17868.0,18028.0,38126.0,18690.0,19082.0,19505.0,1711.0,18987.5,668.0,692.0,740.0,632.0,131299.0,21883.17,38126.0,25252.0,4208.67,20809.0
8073,1165,0,200510,20000,1,2,2,24,-1,-1,-1,-1,-1,-1,780.0,0.0,390.0,390.0,780.0,0.0,0.0,390.0,390.0,780.0,0.0,0.0,2340.0,390.0,780.0,1560.0,260.0,780.0
8074,9939,0,200601,120000,1,2,2,25,0,0,0,0,0,0,120633.0,118741.0,104754.0,79227.0,77751.0,69889.0,4622.0,3384.0,2589.0,3000.0,2460.0,1300.0,570995.0,95165.83,120633.0,17355.0,2892.5,4622.0
8075,11011,1,200601,450000,2,1,2,38,0,-1,-1,-1,-1,-2,1414.0,1080.0,97.0,1749.0,0.0,0.0,1080.0,97.0,1749.0,0.0,0.0,0.0,4340.0,723.33,1749.0,2926.0,487.67,1749.0
8076,16005,0,200603,180000,2,2,1,29,0,0,0,0,0,0,25781.0,26000.0,26310.0,26662.0,26166.0,26176.0,1800.0,1800.0,1500.0,1056.0,950.0,1000.0,157095.0,26182.5,26662.0,8106.0,1351.0,1800.0
8077,17773,0,200603,70000,2,3,3,58,0,0,0,0,0,0,70012.0,67714.0,68412.0,69016.0,69701.0,70898.0,2418.0,2500.0,2456.0,2500.0,3000.0,2533.0,415753.0,69292.17,70898.0,15407.0,2567.83,3000.0
8078,13001,1,200602,90000,2,3,1,45,1,2,0,0,0,0,83760.0,80136.0,76823.0,47008.0,32358.0,33318.0,0.0,3365.0,2051.0,1200.0,1500.0,1500.0,353403.0,58900.5,83760.0,9616.0,1602.67,3365.0
8079,5925,1,200511,340000,2,2,2,31,4,3,2,-1,-1,-1,191879.05,186227.15,180484.2,168163.3,161342.0,158664.35,0.0,0.0,1000.0,4320.0,15620.05,8007.0,2318547.0,386424.5,581775.0,301309.0,50218.17,287982.0
8080,20175,0,200604,390000,2,1,1,39,0,0,-1,-1,-1,-1,42721.0,22836.0,24266.0,6088.0,2500.0,828.0,12041.0,18987.5,6118.0,2550.0,828.0,0.0,99239.0,16539.83,42721.0,45890.0,7648.33,24353.0
8081,20354,0,200604,20000,1,2,2,28,0,0,0,0,0,0,17027.0,34235.0,18478.0,19215.0,15915.0,0.0,1500.0,3000.0,1200.0,400.0,0.0,0.0,104870.0,17478.33,34235.0,6100.0,1016.67,3000.0
8082,17929,0,200603,180000,1,1,2,30,-1,-1,-1,-1,-1,-1,4027.0,2130.0,25770.0,11475.0,69910.0,21949.0,2130.0,18987.5,11475.0,15150.9,15620.05,11600.0,135261.0,22543.5,69910.0,142834.0,23805.67,69910.0
8083,18365,0,200604,90000,2,1,2,23,0,0,0,0,0,0,18418.0,23068.0,24146.0,25692.0,27364.0,24521.0,5000.0,1454.0,2000.0,2000.0,1500.0,680.0,143209.0,23868.17,27364.0,12634.0,2105.67,5000.0
8084,10958,0,200601,150000,2,1,1,34,0,0,0,0,0,0,97874.0,130901.0,127985.0,126207.0,126814.0,125640.0,18006.25,6000.0,5000.0,5000.0,5000.0,5000.0,735421.0,122570.17,130901.0,80190.0,13365.0,54190.0
8085,4038,0,200511,150000,2,3,1,49,-1,-1,-1,-1,0,-1,3114.0,23946.0,7838.0,7642.0,8009.0,10800.0,18006.25,7838.0,7642.0,367.0,10800.0,5068.0,61349.0,10224.83,23946.0,55694.0,9282.33,23979.0
8086,16917,0,200603,80000,1,3,1,59,0,0,0,0,0,0,78651.0,80199.0,82036.0,82031.0,81535.0,81586.0,3454.0,3725.0,3722.0,3228.0,3281.0,3374.0,486038.0,81006.33,82036.0,20784.0,3464.0,3725.0
8087,19888,1,200604,20000,2,1,1,47,0,0,0,2,0,0,13963.0,15227.0,17968.0,17382.0,18094.0,19399.0,1500.0,3000.0,0.0,1000.0,1600.0,0.0,102033.0,17005.5,19399.0,7100.0,1183.33,3000.0
8088,5461,0,200511,230000,1,1,2,39,-1,-1,-1,2,-1,-1,834.0,-1.0,517.0,53.0,603.0,10141.0,0.0,667.0,0.0,700.0,10200.0,5200.0,11998.0,1999.67,10141.0,16767.0,2794.5,10200.0
8089,19196,0,200604,50000,2,1,2,27,-1,0,0,0,-1,-1,17626.0,16789.0,12946.0,20650.0,20650.0,2529.0,1547.0,8000.0,8000.0,15150.9,2529.0,0.0,91190.0,15198.33,20650.0,40726.0,6787.67,20650.0
8090,20910,0,200604,90000,1,1,1,37,0,0,0,0,0,0,51438.0,40028.0,38704.0,37135.0,35141.0,33502.0,1950.0,2000.0,1800.0,1150.0,1200.0,1150.0,235948.0,39324.67,51438.0,9250.0,1541.67,2000.0
8091,20753,0,200604,420000,1,1,1,42,-1,-1,-1,-1,0,-1,13218.0,24671.0,19725.0,23933.0,24648.0,18610.0,18006.25,18987.5,15500.7,8000.0,15620.05,8631.0,124805.0,20800.83,24671.0,105270.0,17545.0,24671.0
8092,8390,0,200512,20000,1,2,2,24,1,2,3,2,2,2,16706.0,18342.0,17755.0,17967.0,17538.0,18647.0,2200.0,0.0,800.0,0.0,1401.0,0.0,106955.0,17825.83,18647.0,4401.0,733.5,2200.0
8093,13640,1,200602,20000,2,2,2,23,2,0,0,0,0,0,11995.0,13324.0,14029.0,14308.0,14625.0,18245.0,1528.0,1233.0,512.0,547.0,3880.0,0.0,86526.0,14421.0,18245.0,7700.0,1283.33,3880.0
8094,10074,0,200601,230000,2,2,2,29,0,0,0,0,0,0,157107.0,119402.0,78875.0,76117.0,75428.0,150130.0,6000.0,3020.0,3000.0,2500.0,15620.05,5000.0,657059.0,109509.83,157107.0,99520.0,16586.67,80000.0
8095,11064,1,200601,80000,2,3,1,52,1,-1,-1,-1,-1,-1,0.0,2583.0,3001.0,21306.0,5051.0,2450.0,2583.0,3001.0,15500.7,5051.0,2450.0,0.0,34391.0,5731.83,21306.0,34391.0,5731.83,21306.0
8096,7573,0,200512,40000,1,2,1,37,1,2,0,0,0,0,12127.0,11647.0,13138.0,14903.0,17664.0,19371.0,0.0,2000.0,2000.0,3000.0,2000.0,2000.0,88850.0,14808.33,19371.0,11000.0,1833.33,3000.0
8097,18651,0,200604,130000,2,2,1,29,-2,-2,-2,-2,-2,-2,1451.0,1175.0,2751.0,2995.0,2018.0,938.0,1175.0,2751.0,2995.0,2018.0,938.0,0.0,11328.0,1888.0,2995.0,9877.0,1646.17,2995.0
8098,10765,0,200601,50000,2,1,2,24,0,0,2,0,0,0,52227.0,55264.0,52028.0,32140.0,32216.0,31482.0,5350.0,0.0,1085.0,2000.0,1226.0,2415.0,255357.0,42559.5,55264.0,12076.0,2012.67,5350.0
8099,3527,0,200511,70000,1,2,1,42,0,0,0,0,0,0,70293.0,69199.0,66398.0,66282.0,67580.0,67273.0,3300.0,2600.0,2600.0,3000.0,2600.0,2600.0,407025.0,67837.5,70293.0,16700.0,2783.33,3300.0
8100,17846,0,200603,130000,1,2,2,22,0,0,0,0,0,0,120479.0,98341.0,132260.0,127335.0,51104.0,50536.0,5601.0,18987.5,3965.0,3508.0,3011.0,3033.0,580055.0,96675.83,132260.0,122130.0,20355.0,103012.0
8101,15579,0,200603,120000,1,3,2,50,0,0,0,2,0,0,118506.0,118930.0,125089.0,122242.0,119996.0,122049.0,4500.0,9000.0,1609.0,5000.0,5000.0,5000.0,726812.0,121135.33,125089.0,30109.0,5018.17,9000.0
8102,15777,0,200603,70000,2,2,2,24,0,0,0,0,-2,-1,64927.0,58840.0,42859.0,0.0,0.0,2254.0,2177.0,5000.0,0.0,0.0,2254.0,16992.4,168880.0,28146.67,64927.0,34169.0,5694.83,24738.0
8103,9355,0,200601,50000,1,3,2,43,0,0,0,0,-1,0,97348.0,49221.0,29457.0,9279.0,888.0,19947.0,3711.0,1060.0,212.0,888.0,15620.05,690.0,206140.0,34356.67,97348.0,26270.0,4378.33,19709.0
8104,7604,0,200512,90000,2,1,2,30,0,0,2,0,0,0,19003.0,21876.0,21231.0,22071.0,23211.0,23773.0,3500.0,0.0,1500.0,1500.0,1100.0,2100.0,131165.0,21860.83,23773.0,9700.0,1616.67,3500.0
8105,19371,0,200604,210000,2,3,2,37,1,-1,0,0,0,0,0.0,202.0,4202.0,5152.0,5444.0,5786.0,202.0,4000.0,1208.0,500.0,400.0,5380.0,20786.0,3464.33,5786.0,11690.0,1948.33,5380.0
8106,16491,1,200603,30000,1,2,2,23,0,0,2,2,2,-1,19321.0,23985.0,23321.0,25809.0,24985.0,700.0,5320.0,0.0,3316.0,0.0,700.0,0.0,118121.0,19686.83,25809.0,9336.0,1556.0,5320.0
8107,5519,0,200511,200000,2,2,1,29,0,0,0,0,0,0,34391.0,26945.0,26349.0,26925.0,27841.0,29368.0,1507.0,1427.0,1003.0,2000.0,2000.0,1060.0,171819.0,28636.5,34391.0,8997.0,1499.5,2000.0
8108,15232,1,200603,20000,2,3,1,42,2,2,2,0,0,0,16478.0,19187.0,18592.0,19431.0,19993.0,-1.0,2994.0,0.0,1238.0,800.0,0.0,1000.0,92681.0,15446.83,19993.0,6032.0,1005.33,2994.0
8109,8335,0,200512,240000,2,2,1,43,0,0,0,0,0,0,48502.0,49001.0,47026.0,45827.0,39527.0,40868.0,2200.0,1923.0,1682.0,2000.0,2000.0,1300.0,270751.0,45125.17,49001.0,11105.0,1850.83,2200.0
8110,1106,0,200510,380000,2,1,1,40,-1,-1,-2,-2,-2,-2,6614.0,54457.0,47872.0,24543.0,0.0,0.0,18006.25,0.0,15500.7,0.0,0.0,0.0,133486.0,22247.67,54457.0,73637.0,12272.83,49094.0
8111,3233,0,200511,50000,2,3,1,59,0,0,0,0,0,0,37201.0,27863.0,27712.0,28433.0,21449.0,20688.0,1503.0,1352.0,1073.0,1077.0,900.0,1000.0,163346.0,27224.33,37201.0,6905.0,1150.83,1503.0
8112,15106,0,200603,180000,1,1,2,36,-2,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,680.0,34704.0,0.0,0.0,0.0,680.0,15620.05,700.0,35384.0,5897.33,34704.0,36084.0,6014.0,34704.0
8113,5041,1,200511,130000,2,1,2,29,-1,-1,-1,-1,0,0,280.0,1954.0,304.0,978.0,652.0,326.0,2038.0,311.0,1000.0,0.0,0.0,326.0,4494.0,749.0,1954.0,3675.0,612.5,2038.0
8114,11216,0,200601,360000,2,1,2,35,0,0,-1,0,0,-2,6392.0,3773.0,17917.0,21057.0,0.0,0.0,3000.0,18117.0,5371.0,0.0,0.0,0.0,49139.0,8189.83,21057.0,26488.0,4414.67,18117.0
8115,10619,0,200601,500000,1,1,1,50,0,0,0,0,0,0,191879.05,186227.15,180484.2,167013.0,161342.0,158664.35,18006.25,15000.0,15000.0,15000.0,15000.0,15000.0,1111337.0,185222.83,203537.0,95000.0,15833.33,20000.0
8116,1832,0,200510,270000,1,6,2,32,-2,-2,-2,-2,-2,-2,24089.0,51408.0,27067.0,40359.0,51264.0,34874.0,18006.25,18987.5,15500.7,15150.9,15620.05,16992.4,229061.0,38176.83,51408.0,329696.0,54949.33,120391.0
8117,20158,0,200604,280000,2,1,2,35,-1,-1,-2,-2,-2,-2,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.0,512.0,3072.0,0.0,0.0,0.0
8118,11202,0,200601,480000,1,2,1,44,-2,-1,-1,-1,-1,-1,21149.0,1729.0,20468.0,-1.0,3109.0,18216.0,1743.0,18987.5,0.0,3125.0,15620.05,524.0,64655.0,10775.83,21149.0,44389.0,7398.17,20690.0
8119,7409,1,200512,30000,2,3,1,41,2,2,2,3,2,2,26042.0,27127.0,28762.0,29485.0,28878.0,30699.0,1800.0,2378.0,1496.0,0.0,2462.0,0.0,170993.0,28498.83,30699.0,8136.0,1356.0,2462.0
8120,14101,0,200602,80000,2,2,1,53,0,0,0,0,0,0,31333.0,32365.0,33380.0,34043.0,34756.0,35448.0,1541.0,1556.0,1219.0,1262.0,1270.0,1314.0,201325.0,33554.17,35448.0,8162.0,1360.33,1556.0
8121,13120,0,200602,120000,2,1,1,42,0,0,0,0,0,0,23331.0,12125.0,13903.0,13858.0,14777.0,46061.0,5000.0,5000.0,5000.0,5000.0,10000.0,6000.0,124055.0,20675.83,46061.0,36000.0,6000.0,10000.0
8122,12517,1,200602,50000,2,3,2,50,0,0,2,0,0,0,47405.0,50138.0,25768.0,26142.0,26771.0,27175.0,4130.0,0.0,1100.0,1200.0,1000.0,1100.0,203399.0,33899.83,50138.0,8530.0,1421.67,4130.0
8123,17705,0,200603,280000,2,2,1,41,0,0,0,0,0,0,9551.0,12848.0,15345.0,19211.0,22817.0,37323.0,5000.0,5000.0,5000.0,5000.0,15620.05,0.0,117095.0,19515.83,37323.0,36000.0,6000.0,16000.0
8124,285,0,200510,230000,2,3,1,32,0,0,0,0,0,0,191879.05,88743.0,92195.0,94814.0,98182.0,98457.0,5000.0,5000.0,5000.0,5000.0,4000.0,5000.0,667517.0,111252.83,195126.0,29000.0,4833.33,5000.0
8125,9595,0,200601,130000,1,2,2,29,0,0,0,0,0,0,29252.0,30086.0,30680.0,30797.0,31147.0,31996.0,2000.0,1793.0,1300.0,1223.0,1851.0,1000.0,183958.0,30659.67,31996.0,9167.0,1527.83,2000.0
8126,16162,0,200603,140000,2,2,2,32,0,0,0,0,0,0,137647.0,136497.0,135505.0,137629.0,120147.0,122247.0,5004.0,5000.0,5000.0,4300.0,5000.0,5158.0,789672.0,131612.0,137647.0,29462.0,4910.33,5158.0
8127,19266,1,200604,150000,2,2,1,35,0,0,0,0,0,0,102007.0,93116.0,84302.0,74986.0,67369.0,60434.0,5000.0,5045.0,2563.0,3006.0,3000.0,2218.0,482214.0,80369.0,102007.0,20832.0,3472.0,5045.0
8128,6078,0,200512,100000,2,2,2,26,0,0,0,-1,0,0,22320.0,15193.0,13516.0,1541.0,8805.0,11329.0,1227.0,1150.0,1600.0,8000.0,5000.0,0.0,72704.0,12117.33,22320.0,16977.0,2829.5,8000.0
8129,20002,0,200604,100000,2,1,2,38,3,2,-1,-1,0,0,2156.0,1151.0,1151.0,35499.0,33051.0,36627.0,0.0,1151.0,15500.7,10000.0,6627.0,7000.0,109635.0,18272.5,36627.0,60277.0,10046.17,35499.0
8130,8770,0,200512,340000,2,3,2,27,1,2,0,0,0,0,29221.0,14802.0,153697.0,153381.0,143426.0,139945.0,12.0,18987.5,5055.0,5017.0,5059.0,7382.0,634472.0,105745.33,153697.0,167525.0,27920.83,145000.0
8131,11992,0,200601,50000,1,1,1,40,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,33.33,200.0
8132,13239,1,200602,20000,1,1,2,22,1,2,2,0,0,0,19438.0,20528.0,19464.0,18604.0,18172.0,14444.0,1700.0,0.0,700.0,620.0,800.0,300.0,110650.0,18441.67,20528.0,4120.0,686.67,1700.0
8133,7674,0,200512,140000,2,2,1,35,0,0,0,0,0,-1,10215.0,14293.0,13035.0,5753.0,2296.0,1398.0,4293.0,1004.0,115.0,46.0,1398.0,6837.0,46990.0,7831.67,14293.0,13693.0,2282.17,6837.0
8134,3028,0,200511,80000,2,2,1,32,0,0,0,0,0,0,80237.0,69568.0,64469.0,54020.0,55852.0,44286.0,3000.0,2500.0,2000.0,3000.0,2000.0,1500.0,368432.0,61405.33,80237.0,14000.0,2333.33,3000.0
8135,18776,0,200604,140000,2,1,2,29,0,0,0,0,0,0,58971.0,18772.0,20354.0,23409.0,26440.0,28507.0,7062.0,2354.0,3409.0,3440.0,2507.0,4572.0,176453.0,29408.83,58971.0,23344.0,3890.67,7062.0
8136,8502,0,200512,50000,2,2,2,39,0,0,0,0,0,0,26262.0,15020.0,16460.0,16888.0,17464.0,18171.0,4000.0,2000.0,1000.0,1000.0,1000.0,596.0,110265.0,18377.5,26262.0,9596.0,1599.33,4000.0
8137,14992,0,200602,230000,2,2,2,32,1,-1,-1,0,-1,-1,328.0,1593.0,2015.0,1077.0,1479.0,3104.0,1621.0,2015.0,10.0,1479.0,3104.0,1152.0,9596.0,1599.33,3104.0,9381.0,1563.5,3104.0
8138,13964,0,200602,480000,2,2,2,39,0,0,0,0,0,0,191879.05,186227.15,180484.2,168163.3,161342.0,158664.35,18006.25,17000.0,12638.0,12058.0,11101.0,9567.0,2573668.0,428944.67,502904.0,242364.0,40394.0,180000.0
8139,19415,0,200604,180000,2,1,2,35,0,0,0,0,0,0,24414.0,22479.0,21802.0,20100.0,16629.0,15628.0,2483.0,2808.0,2101.0,3.0,2000.0,0.0,121052.0,20175.33,24414.0,9395.0,1565.83,2808.0
8140,1726,0,200510,330000,2,1,2,26,0,0,0,0,0,0,58667.0,38323.0,32726.0,43579.0,28908.0,20777.0,2213.0,5000.0,15500.7,1000.0,672.0,1200.0,222980.0,37163.33,58667.0,30085.0,5014.17,20000.0
8141,5766,0,200511,240000,1,2,1,33,0,0,0,0,0,0,191879.05,186227.15,180484.2,168163.3,161342.0,158664.35,8000.0,7400.0,6500.0,7000.0,7000.0,7000.0,1283819.0,213969.83,232686.0,42900.0,7150.0,8000.0
8142,2320,0,200510,30000,2,3,3,60,-1,-1,-2,-2,-1,-1,2365.0,-1.0,-1.0,-1.0,1473.0,14510.0,0.0,0.0,0.0,5000.0,14510.0,0.0,15132.0,2522.0,14510.0,19510.0,3251.67,14510.0
8143,9315,1,200601,170000,2,1,2,29,-1,-1,-1,0,0,0,5539.0,337.0,11277.0,11277.0,14277.0,-1.0,1147.0,11477.0,0.0,3000.0,0.0,0.0,42660.0,7110.0,14277.0,15624.0,2604.0,11477.0
8144,9631,0,200601,100000,2,1,1,32,2,0,0,0,0,2,98033.0,97995.0,98781.0,97946.0,101885.0,98015.0,4620.0,4700.0,3900.0,7900.0,0.0,7700.0,592655.0,98775.83,101885.0,28820.0,4803.33,7900.0
8145,4609,0,200511,160000,1,2,2,30,2,2,2,2,2,2,75406.0,76907.0,78047.0,79362.0,81089.0,82796.0,3300.0,3000.0,3200.0,3152.0,3200.0,3100.0,473607.0,78934.5,82796.0,18952.0,3158.67,3300.0
8146,20726,0,200604,450000,1,2,1,41,-2,-2,-2,-2,-2,-2,1068.0,1281.0,907.0,882.0,968.0,1243.0,1287.0,911.0,886.0,972.0,1249.0,1416.0,6349.0,1058.17,1281.0,6721.0,1120.17,1416.0
8147,9788,1,200601,130000,1,1,2,34,2,2,2,0,0,2,72996.0,75241.0,73442.0,75115.0,79230.0,81278.0,4000.0,0.0,3500.0,5500.0,3500.0,0.0,457302.0,76217.0,81278.0,16500.0,2750.0,5500.0
8148,16408,0,200603,200000,2,1,1,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.0,0.0,0.0,0.0,1562.0,260.33,1562.0
8149,6868,0,200512,50000,1,2,2,29,0,0,0,0,0,0,47373.0,48076.0,23459.0,16175.0,17753.0,18302.0,2000.0,2083.0,2000.0,2000.0,1000.0,1000.0,171138.0,28523.0,48076.0,10083.0,1680.5,2083.0
8150,16058,0,200603,80000,2,2,2,29,0,0,0,0,0,0,60857.0,46724.0,35074.0,32812.0,25930.0,26414.0,2000.0,2000.0,2000.0,1100.0,1000.0,1100.0,227811.0,37968.5,60857.0,9200.0,1533.33,2000.0
8151,18235,0,200604,50000,1,3,2,58,2,0,0,0,0,0,7831.0,7556.0,7312.0,6959.0,5813.0,3985.0,1123.0,1140.0,1048.0,163.0,135.0,151.0,39456.0,6576.0,7831.0,3760.0,626.67,1140.0
8152,15982,0,200603,30000,2,2,1,49,0,0,0,0,2,2,23705.0,24709.0,25745.0,27949.0,27216.0,29138.0,1386.0,1422.0,2626.0,0.0,2351.0,1033.0,158462.0,26410.33,29138.0,8818.0,1469.67,2626.0
8153,609,0,200510,450000,2,3,1,36,-2,-2,-2,-2,-2,-2,3996.0,9120.0,8528.0,0.0,6368.0,3000.0,9120.0,8528.0,0.0,6368.0,3000.0,3238.0,31012.0,5168.67,9120.0,30254.0,5042.33,9120.0
8154,16361,0,200603,240000,2,1,2,33,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8155,1187,1,200510,20000,1,2,1,30,-1,-1,0,0,-1,-1,1261.0,2835.0,2522.0,1261.0,1261.0,930.0,2835.0,1000.0,0.0,1261.0,930.0,540.0,10070.0,1678.33,2835.0,6566.0,1094.33,2835.0
8156,5200,0,200511,70000,2,3,2,24,1,2,2,0,0,0,69346.0,70864.0,68645.0,28929.0,28597.0,28237.0,3200.0,13.0,1008.0,1103.0,1100.0,850.0,294618.0,49103.0,70864.0,7274.0,1212.33,3200.0
8157,18166,0,200604,50000,1,2,2,42,0,0,0,0,0,0,47282.0,47535.0,46578.0,17029.0,10575.0,9478.0,2500.0,2000.0,2500.0,500.0,500.0,500.0,178477.0,29746.17,47535.0,8500.0,1416.67,2500.0
8158,14036,0,200602,100000,1,1,2,26,0,0,0,0,0,0,18999.0,23699.0,9390.0,5781.0,8065.0,17277.0,5129.0,1227.0,1000.0,5914.0,10000.0,0.0,83211.0,13868.5,23699.0,23270.0,3878.33,10000.0
8159,20603,0,200604,150000,1,2,2,28,1,2,0,0,0,0,155963.0,148095.0,143845.0,132677.0,86265.0,88390.0,12.0,8000.0,5300.0,3500.0,5000.0,4000.0,755235.0,125872.5,155963.0,25812.0,4302.0,8000.0
8160,12429,0,200602,350000,2,1,1,33,-1,-1,-1,-1,-1,-1,1314.0,5133.0,1667.0,9737.0,363.0,1112.0,5249.0,1667.0,9839.0,363.0,1112.0,1981.0,19326.0,3221.0,9737.0,20211.0,3368.5,9839.0
8161,5165,0,200511,80000,2,2,2,26,0,0,0,0,0,0,56373.0,57301.0,58017.0,56556.0,57890.0,58657.0,2129.0,2014.0,1985.0,3000.0,3001.0,2266.0,344794.0,57465.67,58657.0,14395.0,2399.17,3001.0
8162,7636,0,200512,50000,2,2,2,24,0,0,0,0,2,0,8587.0,9941.0,10950.0,11519.0,11191.0,11903.0,1500.0,1481.0,1050.0,0.0,903.0,333.0,64091.0,10681.83,11903.0,5267.0,877.83,1500.0
